actions,PIMS ID,Product,Suppliers,Inventory Tags,Manufacturer,Buying Unit,Selling Unit,Buying Cost,Fixed Price,Non Billable,Markup,Selling Price,Dispensing Fee,Location,Priority,QOH Min,QOH Max
,OM-ACY400,OM Acyclovir 400mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-IAOS1,OM Albon Oral Suspension 5% 473ml Bottle,,,,Milliliter,Milliliter,,no,yes,0.00%,,0,,,,
,OM-IAL144,OM Albon Oral Suspension 5% 60ml bottle,,,,Milliliter,Milliliter,,no,yes,0.00%,,0,,,,
,OM-AHGP,OM Aluminum Hydroxide Gel Powder 40 Dram,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-AMAN50,OM Amantadine Oral Solution 50mg/5ml (10mg/mL),,,,Milliliter,Milliliter,,no,yes,0.00%,,0,,,,
,OM-AMP2.5,OM Amlodipine 2.5 mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-AML5,OM Amlodipine 5mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-IAMOX3,OM Amoxi Drops 30ml (50mg/mL),,,,Milliliter,Milliliter,,no,yes,0.00%,,0,,,,
,OM-IAMOD1,OM Amoxi-drops 15ml (50mg/mL),,,,Milliliter,Milliliter,,no,yes,0.00%,,0,,,,
,OM-IAMO25,OM Amoxicillin 250mg CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-AMOX500,OM Amoxicillin 500mg CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-AMOXCB15,OM Amoxicillin/Clav. ( Betacillin ) 15 ml (62.5mg/mL),,,,Milliliter,Milliliter,,no,yes,0.00%,,0,,,,
,OM-AMOCL125,OM Amoxicillin/Clavulanate 125mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-AMOCL375,OM Amoxicillin/Clavulanate 375mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-ANIMAX15,OM Animax Ointment 15 ml,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-ANIM30,OM Animax Ointment 30 ml,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-APOQT16,OM Apoquel 16mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-APOQT3.6,OM Apoquel 3.6mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-APOQT5.4,OM Apoquel 5.4mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-IAT,OM Artificial Tears 3.5g,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-IAT50,OM Atopica (Cycloporine) 50mg CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-IATP100,OM Atopica (Cyclosporine) 100 mg CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-CYCLO25,OM Atopica (Cyclosporine) 25mg CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-IATC17,OM Atopica/Cats 100mg/ml 17ml Vial,,,,Milliliter,Milliliter,,no,yes,0.00%,,0,,,,
,OM-IATC5,OM Atopica/Cats 100mg/ml 5ml Vial,,,,Milliliter,Milliliter,,no,yes,0.00%,,0,,,,
,OM-ATOPIM,OM Atopivet Mousse 8.4 oz Bottle,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-ATOPT,OM Atopivet Spot On Topical ( 8 Pipettes ),,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-ATROINT,OM Atropine Eye Ointment 1% 3.5gm,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-IATROP,OM Atropine Sulfate 1% Solution (opht.),,,,Drop,Drop,,no,yes,0.00%,,0,,,,
,OM-AVMAQ45,OM Avmaquin 45ct Bottle,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-AYRADIA3,OM Ayradia 125mg/ml Susp 30ml Bottle,,,,Milliliter,Milliliter,,no,yes,0.00%,,0,,,,
,OM-AYRADIA1,OM Ayradia 125mg/ml Susp. 100 ml Bottle,,,,Milliliter,Milliliter,,no,yes,0.00%,,0,,,,
,OM-AZITH250,OM Azithromycin 250mg TAB 30ct.,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-AZITHR,OM Azithromycin Susp 200mg/5 ml (40mg/mL) (30cc),,,,Milliliter,Milliliter,,no,yes,0.00%,,0,,,,
,OM-ASCPS90,OM Azodyl Small CAP (Kidney Supplement),,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OMBENT,OM Benazepril 5mg Tab,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-BLADDSUP,OM Bladder Support Soft Chews 60 count,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-BST60,OM Bladder Support Tablets 60ct,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-B0180C2,OM Bone Stasis 200 0.5g CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-BRESF200,OM Breast Stasis Formula 0.5g 200ct CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-BUP0.5,OM Buprenorphine 0.5mg/ml ORAL,,,,Milliliter,Milliliter,,no,yes,0.00%,,0,,,,
,OM-ICAPL,OM Capstar / Single Dose / Large,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-ICAPS,OM Capstar/ Single Dose / Small,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-IRIM10,OM Carprofen (Rimadyl) 100mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-IRIM25,OM Carprofen (Rimadyl) 25mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-IRIM75,OM Carprofen (Rimadyl) 75mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-CATLAX2,OM Cat Lax 2 oz Tube,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-ICP100,OM Cefpodoxime 100mg TAB (Antibiotic),,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-ICEP200,OM Cefpodoxime 200mg TAB (Antibiotic),,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-CENTLA,OM Centragard Large 5.6-16.5 lbs,,,,Tube,Tube,,no,yes,0.00%,,0,,,,
,OM-CENTS,OM Centragard Small 1.8 - 5.5lbs,,,,Tube,Tube,,no,yes,0.00%,,0,,,,
,OM-CF200T,OM Cervical Formula 200ct Teapill,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-ICHL4,OM Chlorpheniramine Maleate 4mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-ICIP25,OM Ciprofloxacin 250mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-ICIP50,OM Ciprofloxacin 500mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-ICIPO,OM Ciprofloxacin Opth. Sol.,,,,Drop,Drop,,no,yes,0.00%,,0,,,,
,OM-CISA10,OM Cisapride 10mg Gourmed Tab Chick.Flavor,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-ICLT100Q,OM Clindamycin 100mg Quad TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-ICLT150,OM Clindamycin 150mg CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-ICLT25,OM Clindamycin 25mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-ICD20,OM Clindamycin 25mg/ml LIQ,,,,Milliliter,Milliliter,,no,yes,0.00%,,0,,,,
,OM-ICLT75,OM Clindamycin 75mg CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-CLOP75TA,OM Clopidogrel 75 mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-COB12SUP,OM Cobalequin B12 Supp Cats/Small Dog <22lb,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-COB12SL,OM Cobalequin B12 Supp. Dogs >22lbs,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-MARO16,OM Comfortrate ( Maropitant ) 16mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-COMF24,OM Comfortrate ( Maropitant ) 24 mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-COMF60,OM Comfortrate ( Maropitant ) 60mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-COMPBHC,OM Composure Behavioral Health 60ct. Chew,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-CBSF50,OM Conc. Breast Stasis Formula 50ct CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-CCF100,OM Conc. Cervical Formula 100ct CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-CDHS50,OM Conc. Damp Heat Skin 50ct CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-CDGPS100,OM Conc. Di Gu Pi San 100ct CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-CDTT100T,OM Conc. Di Tan Tang 100ct CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-CDTT90P,OM Conc. Di Tan Tang Powder 90g,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-CHQW50,OM Conc. Hindquarter Weakness 50ct CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-CHQWP90G,OM Conc. Hindquarter Weakness Powder 90g,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-CHW100,OM Conc. Hindquater Weakness 100ct CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-CJSGJ100,OM Conc. Jin Suo Gu Jing 0.5mg 100ct CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-MAXFORM,OM Conc. Max's Formula 0.5g 100ct CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-CPFF100,OM Conc. Phlegm Fat Formula 100ct CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-CSC90P,OM Conc. Shen Calmer Powder 90g,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-CSWXF100,OM Conc. Si Wu Xiao Feng 100 ct CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-CSH50,OM Conc. Stomach Happy 50ct CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-CSHP90,OM Conc. Stomach Happy Powder 90g,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-CTL100,OM Conc. Tendon/Ligament 100ct CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-CTL90P,OM Conc. Tendon/Ligament Powder 90g,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-CXYS100C,OM Conc. Xin Yi San 0.5g 100ct CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-CZXS90G,OM Conc. Zhen Xin San 90g Powder,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-CONCBS50,OM Concentrated Body Sore 50ct CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-CBS90P,OM Concentrated Body Sore Powder 90g,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-CDGPS90G,OM Concentrated Di Gu Pi San Powder 90g,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-CONFOUR,OM Concentrated Four Gentleman 90g Powder,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-CHQT100,OM Concentrated Heart Qi Tonic 100ct CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-CJGSQ90,OM Concentrated Jin Gui Shen Qi Powder 90g,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-CJSGJ90P,OM Concentrated Jin Suo Gu Jing Powder 90g,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-CLHAPP10,OM Concentrated Liver Happy 100ct CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-CLH50CT,OM Concentrated Liver Happy 50ct CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-CRFD100,OM Concentrated Red Front Door 100ct CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-CRFD50,OM Concentrated Red Front Door 50ct CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-CONR11,OM Concentrated Rehmannia 11 0.5g 100ct CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-REHCON14,OM Concentrated Rehmannia 14 0.5g 100ct CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-CSCC50,OM Concentrated Shen Calmer 50ct CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-CONSTAS,OM Concentrated Stasis Breaker 100ct CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-CONCSB,OM Concentrated Stasis Breaker Powder 90g,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-CWQB100,OM Concentrated Wei Qi Booster (100 ct CAP),,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-CONXUE,OM Concentrated Xue Fu Zhe Yu (100ct),,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-CYYXF100,OM Concentrated Yang Yin Xi Feng 100ct,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-COSCC,OM Cosequin for Cats Soft Chews 60ct,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-COUGHT,OM Cough Tablets,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-CREDC24,OM Credelio for Cats 2.0 - 4.0# Chew Single,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-CREDC417,OM Credelio for Cats 4.1 - 17.0# Chew Sing.,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-IDASAF,OM Dasuquin Advanced for Cats,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-DASCL,OM Dasuquin Advanced Soft Chew 64ct Large,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-IDASS,OM Dasuquin Advanced Soft Chew 64ct Sm/Med,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-DENCHADL,OM Denamarin Chew Advanced (Large),,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-DENCHADV,OM Denamarin Chew Advanced (Small),,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-DERCOX,OM Deracoxib (Coxiba) 100mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-DERCOX25,OM Deracoxib (Coxiba) 25mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-DERCOX75,OM Deracoxib (Coxiba) 75mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-DGPS200G,OM Di Gu Pi San Powder 200g,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-DTT200P,OM Di Tan Tang Powder 200g,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-DTTT200,OM Di Tan Tang Teapill 200ct,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-IVAL5,OM Diazepam 5mg TAB ( Valium ),,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-DOUBPIIC,OM Double P II 0.5g 200ct CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-DPII100,OM Double P II 100ct CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-DOUBPIIP,OM Double P II Powder 200g,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-DCP30,OM Douxo Chlorhexidine 3% PS Pads 30ct,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-DOXY100,OM Doxycycline 100 mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-DOXY100S,OM Doxycycline 100mg/ml SUSP.,,,,Milliliter,Milliliter,,no,yes,0.00%,,0,,,,
,OM-DOX150FT,OM Doxycycline 150mg Flex TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-DOXY50,OM Doxycycline 50mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-KCOTO,OM Ear - KC Oto Pack,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-OTOE,OM Ear - Oti-Pack,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-EASOTIC,OM Easotic ear Ointment 10ml,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-E2101-20,OM Eight Righteous 200g,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-ELURA15,OM Elura 20mg/ml Oral Susp. (15 ml Bottle),,,,Milliliter,Milliliter,,no,yes,0.00%,,0,,,,
,OM-IENA10,OM Enalapril 10mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-ENAL20T,OM Enalapril 20mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-IENA5,OM Enalapril 5mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-IBAY20,OM Enrofloxacin (Baytril ) 22.7mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-IBAY60,OM Enrofloxacin (Baytril ) 68mg Taste TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-IBAY13,OM Enrofloxacin (Baytril) 136mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-ENT10BOT,OM Entyce App Stimulant 30mg/ml 10ml Bottle,,,,Milliliter,Milliliter,,no,yes,0.00%,,0,,,,
,OM-IEPA180,OM Epakitin 180gm,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-IEPA3,OM Epakitin 300gm Bottle,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-IEPA60,OM Epakitin 60gm,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-IERYO,OM Erythromycin Oph Ointment,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-E2042T,OM External Wind 200 Teapill,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-ESD,OM Eye Serum Drops,,,,Drop,Drop,,no,yes,0.00%,,0,,,,
,OM-IFAM10,OM Famotidine 10mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-IFAM20,OM Famotidine 20mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-I8001,OM Fan Xie Ye 200g,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-FELAN30,OM Felanorm (Methimazole) 5mg/ml 30ml Bot,,,,Milliliter,Milliliter,,no,yes,0.00%,,0,,,,
,OM-IPANA,OM Fenbendazole ( Panacur ) 100mg/ml LIQ,,,,Milliliter,Milliliter,,no,yes,0.00%,,0,,,,
,OM-FLADC60,OM Flexadin Advanced Chews 60ct,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-IPRZAC10,OM Fluoxetine 10mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-IFLX20,OM Fluoxetine 20mg CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-FLUO40C,OM Fluoxetine 40mg CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-IFFB,OM Fortiflora - SA Feline / K9 Box,,,,Packet,Packet,,no,yes,0.00%,,0,,,,
,OM-A3010T,OM Four Gentlemen 200 Teapill/Si,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-A2150,OM Four Immortals 200g,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-ILAS12,OM Furosemide (Lasix) 12.5 mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-LAS20,OM Furosemide (Lasix) 20 mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-ILAS50,OM Furosemide (Lasix) 50 mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-IGAB100,OM Gabapentin 100mg CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-GABAQTAB,OM Gabapentin 100mg Quad TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-GAB25T,OM Gabapentin 25mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-GABA300,OM Gabapentin 300mg CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-GABA50MG,OM Gabapentin 50mg/ml Susp.,,,,Milliliter,Milliliter,,no,yes,0.00%,,0,,,,
,OM-GABA600,OM Gabapentin 600mg CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-GALL100,OM Galliprant 100 mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-GALL20T,OM Galliprant 20mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-IGAL60,OM Galliprant 60mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-IGENO120,OM GenOne/Gentamicin K9 Topical Spray 120ml,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-IGENSL,OM GenOne/Gentamicin K9 Topical Spray 240ml,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-GENO60,OM GenOne/Gentamicin Topical Spray 60ml,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-IVETGLYC,OM Glyco Flex 2 Bite Chews Feline-Vetri-Sci,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-HQT200C,OM Heart Qi Tonic 200ct CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-IHGPSS,OM Heartgard Plus 1 - 25# Single,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-IHGPMS,OM Heartgard Plus 26-50# Single,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-IHGPLS,OM Heartgard Plus 51-100# Single,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-HCBDD60,OM Hemp CBD Oil for Dogs 60ml,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-EVCBDLC,OM Hemp Mobility Chews Over 50lbs 62ct Bag,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-EVCBDSC,OM Hemp Mobility Chews Under 50lbs 62ct Bag,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-EVCBD15,OM Hemp Mobility OIl for Cats 15ml,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-HEMPMO15,OM Hemp Mobility Oil for Dogs 15ml,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-EVCBD20,OM Hemp Mobility Oil for Dogs 20ml,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-EVCBD30,OM Hemp Mobility Oil for Dogs 30ml,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-HOSGM,OM Hemp Oil Soft Gel Medium Dog,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-HOSGEL,OM Hemp Oil Soft Gels Extra Large Dog,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-HOSGLD,OM Hemp Oil Soft Gels for Large Dogs,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-HOSGSD,OM Hemp Oil Soft Gels for Small Dogs,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-HINDWEAK,OM Hindquarter Weakness 0.5g 200ct CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-HQWN200T,OM Hindquarter Weakness 200ct Teapill,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-HINDQWP,OM Hindquarter Weakness Powder 200g,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-HYDROH,OM Hydrocodone 5mg/Homatropine 1.5mg/5ml (1mg/mL),,,,Milliliter,Milliliter,,no,yes,0.00%,,0,,,,
,OM-HYCH1085,OM Hydrocodone/Chlorpheniramine 10&8mg/5ml (2mg/mL),,,,Milliliter,Milliliter,,no,yes,0.00%,,0,,,,
,OM-IHYDX1,OM Hydroxyzine 10mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-HYDXT25,OM Hydroxyzine 25mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-HYDXT50,OM Hydroxyzine 50mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-ILIDPU,OM I Lid n Lash 50ml,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-IID10,OM I-Drop Vet Plus Lubricating Drops 10ml,,,,Drop,Drop,,no,yes,0.00%,,0,,,,
,OM-ICFTN,OM ICF Tris - NAC Ear Solution 120ml Bottle,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-INCURIN,OM Incurin 1mg 30ct TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-A2111,OM Jin Suo Gu Jing - 900g,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-JSSGJ200,OM Jin Suo Gu Jing 200g,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-A2111-6,OM Jin Suo Gu Jing 600g,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-KBV250,OM K-BroVet 250mg Chewable TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-IKEF50,OM Keflex ( Cephalexin ) 500mg CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-IKEF25,OM Keflex (Cephalexin) 250mg CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-IKET200,OM Ketoconazole 200 mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-KOS0.5,OM Ketorolac 0.5% Opth. Solution,,,,Drop,Drop,,no,yes,0.00%,,0,,,,
,OM-KRILCSC,OM Krillex Concentrate Soft Chews 60ct,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-ILACP,OM Lactulose 10g/15ml Oral Solution,,,,Milliliter,Milliliter,,no,yes,0.00%,,0,,,,
,OM-LAV10,OM Laverdia 10mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-LAV2.5,OM Laverdia 2.5mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-LAV50,OM Laverdia 50mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-THY0.3,OM Levothyroxine ( ThyroTab ) 0.3mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-ISOL1,OM Levothyroxine ( ThyroVet ) 0.1mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-ISOL2,OM Levothyroxine ( ThyroVet ) 0.2mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-ISOL4,OM Levothyroxine ( ThyroVet ) 0.4mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-ISOL5,OM Levothyroxine ( ThyroVet ) 0.5mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-ISOL6,OM Levothyroxine ( ThyroVet ) 0.6mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
