actions,PIMS ID,Product,Suppliers,Inventory Tags,Manufacturer,Buying Unit,Selling Unit,Buying Cost,Fixed Price,Non Billable,Markup,Selling Price,Dispensing Fee,Location,Priority,QOH Min,QOH Max
,563,Knee Surgery-Corrective,,,,Each,Each,0.0,no,no,,0.0,0,,,,
,ILABSHIP,Laboratory sample shipping and handling,,,,Each,Each,25.0,no,no,,25.0,0,,,,
,LAPBIO,Laparotomy / Biopsy - Prostate,,,,Each,Each,0.0,no,no,,280.0,0,,,,
,LASERPS,Laser Treatment - Post Surgery Incision,,,,Each,Each,0.0,no,no,,22.5,0,,,,
,LIAS,Lat. Imbrication/Antirotational Suture,,,,Each,Each,0.0,no,no,,0.0,0,,,,
,VAX019,Leptospirosis (4 serovar) Vaccine,,Vaccines,,Dose,Dose,0.0,no,no,,30.5,0,,,,
,567,Luxation Reduction-Closed,,,,Each,Each,0.0,no,no,,150.0,0,,,,
,568,Luxation Reduction-Open,,,,Each,Each,0.0,no,no,,0.0,0,,,,
,VAX020,Lyme Vaccine,,Vaccines,,Dose,Dose,0.0,no,no,,54.0,0,,,,
,NONBILL128,Make New Insulin CRI (q24hrs),,,,Each,Each,,no,yes,0.00%,,0,,,,
,MFR,Mandibular Fracture Repair,,,,Each,Each,0.0,no,no,,125.0,0,,,,
,NONBILL166,Mechanical Ventilator Therapy,,,,Each,Each,,no,yes,0.00%,,0,,,,
,BOV,Medical Progress Exam,,,,Each,Each,0.0,no,no,,49.5,0,,,,
,MED,Medication Administration in Hospital,,,,Each,Each,0.0,no,no,,6.5,0,,,,
,MEDCS,Medication Cutting Service,,,,Each,Each,0.0,no,no,,2.0,0,,,,
,MSCTX,Misc Treatment,,,,Each,Each,0.0,no,no,,0.0,0,,,,
,NONBILL087,Monitor for Any Reactions,,,,Each,Each,,no,yes,0.00%,,0,,,,
,VITALS75,Monitor Level of Sedation,,NOT FOR TRACKING,,Each,Each,0.0,no,yes,0.00%,,0,,,,
,NONBILL088,Monitor Transfusion,,,,Each,Each,,no,yes,0.00%,,0,,,,
,NOCP,Nasal Oxygen Catheter Placement,,,,Each,Each,0.0,no,no,,37.5,0,,,,
,574,Nasolacrimal Flush,,,,Each,Each,0.0,no,no,,40.0,0,,,,
,NCSUAGT,NCSU Boxer ARVC1 & ARVC2 Combo Gen. Test,,,,Each,Each,70.0,no,no,,157.5,0,,,,
,NCSUDCM,NCSU Doberman DCM Genetic Test,,,,Each,Each,0.0,no,no,,102.0,0,,,,
,NONBILL089,Nebulization - q6 (No Charge),,,,Each,Each,,no,yes,0.00%,,0,,,,
,NONBILL074,Note / Measure Discharge,,,,Each,Each,,no,yes,0.00%,,0,,,,
,NONBILL097,Note Quality of Discharge / Fluid,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OFAF,OFA Fee,,,,Each,Each,0.0,no,no,,45.0,0,,,,
,OM-REJJC30,OM Rejensa Joint Care Chew 30ct Tub,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-REJJCC60,OM Rejensa Joint Care Chew 60ct Tub,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-ITRIZ16,OM TRIZEDTA Flush 16oz Bottle,,,,Each,Each,,no,yes,0.00%,,0,,,,
,ORFEE,Operating Room Fee,,,,Each,Each,0.0,no,no,,300.0,0,,,,
,NONBILL154,Oral Care,,,,Each,Each,,no,yes,0.00%,,0,,,,
,DONFR,Oronasal Fistula Repair,,,,Each,Each,0.0,no,no,,103.5,0,,,,
,NONBILL003,Other - Administer Ear Medication 1,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OTNBUPDT057,Other - Administer Ear Medication 10,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OTNBUPDT001,Other - Administer Ear Medication 2,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OTNBUPDT008,Other - Administer Ear Medication 3,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OTNBUPDT015,Other - Administer Ear Medication 4,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OTNBUPDT022,Other - Administer Ear Medication 5,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OTNBUPDT029,Other - Administer Ear Medication 6,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OTNBUPDT036,Other - Administer Ear Medication 7,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OTNBUPDT043,Other - Administer Ear Medication 8,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OTNBUPDT050,Other - Administer Ear Medication 9,,,,Each,Each,,no,yes,0.00%,,0,,,,
,NONBILL004,Other - Administer Eye Medication 1,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OTNBUPDT058,Other - Administer Eye Medication 10,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OTNBUPDT002,Other - Administer Eye Medication 2,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OTNBUPDT009,Other - Administer Eye Medication 3,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OTNBUPDT016,Other - Administer Eye Medication 4,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OTNBUPDT023,Other - Administer Eye Medication 5,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OTNBUPDT030,Other - Administer Eye Medication 6,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OTNBUPDT037,Other - Administer Eye Medication 7,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OTNBUPDT044,Other - Administer Eye Medication 8,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OTNBUPDT051,Other - Administer Eye Medication 9,,,,Each,Each,,no,yes,0.00%,,0,,,,
,NONBILL001,Other - Administer Feeding Tube Medication 1,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OTNBUPDT059,Other - Administer Feeding Tube Medication 10,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OTNBUPDT003,Other - Administer Feeding Tube Medication 2,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OTNBUPDT010,Other - Administer Feeding Tube Medication 3,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OTNBUPDT017,Other - Administer Feeding Tube Medication 4,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OTNBUPDT024,Other - Administer Feeding Tube Medication 5,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OTNBUPDT031,Other - Administer Feeding Tube Medication 6,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OTNBUPDT038,Other - Administer Feeding Tube Medication 7,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OTNBUPDT045,Other - Administer Feeding Tube Medication 8,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OTNBUPDT052,Other - Administer Feeding Tube Medication 9,,,,Each,Each,,no,yes,0.00%,,0,,,,
,NONBILL132,Other - Administer Injectable Medication 1,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OTNBUPDT060,Other - Administer Injectable Medication 10,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OTNBUPDT004,Other - Administer Injectable Medication 2,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OTNBUPDT011,Other - Administer Injectable Medication 3,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OTNBUPDT018,Other - Administer Injectable Medication 4,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OTNBUPDT025,Other - Administer Injectable Medication 5,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OTNBUPDT032,Other - Administer Injectable Medication 6,,,,Each,Each,,no,yes,0.00%,,0,,,,
